address,ald_15,commarea,geo_networ,governance,grade_cat,grades,lat,long,network,phone,school_id,short_name,ward_15,zip,g,COUNT
3330 W 71ST ST,Latasha R. Thomas,CHICAGO LAWN,"10",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7644070759999976871768012642860,-87.7064446485999980041015078313649,AUSL,1(773)535-4700,"610396",TARKINGTON,"17","60629",22.4711,"35"
3300 N CAMPBELL AVE,Ameya Pawar,NORTH CENTER,"4",District,HS,"11, 12",41.9413876405999985763628501445055,-87.6907613918999970792356180027127,Network 4,1(773)697-2216,"610402",DEVRY HS,"47","60618",21.1470,"62"
2022 W WASHINGTON BLVD,"Walter Burnett, Jr.",NEAR WEST SIDE,"6",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8832145173999990106494806241244,-87.6776361122999929875732050277293,Network 6,1(773)534-7685,"610405",SUDER,"27","60612",19.2548,"116"
1313 S SACRAMENTO DR,Michael D. Chandler,NORTH LAWNDALE,"5",District,HS,"9, 10, 11, 12",41.8641485676999991483171470463276,-87.7020415858000035314034903421998,AUSL,1(773)534-1840,"610499",COLLINS HS,"24","60623",32.1194,"91"
4027 W GRENSHAW ST,Michael D. Chandler,NORTH LAWNDALE,"5",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.8669796276999974793397996108979,-87.7272443784000017785729141905904,Network 5,1(773)534-6880,"610503",FRAZIER PROSPECTIVE,"24","60624",22.2929,"95"
3625 S HOYNE AVE,George A. Cardenas,MCKINLEY PARK,"8",District,ES,PK,41.8277749136000025487192033324391,-87.6775418499999972254954627715051,Network 8,1(773)535-4088,"610504",THOMAS,"12","60609",22.4942,"94"
6201 S STEWART AVE,Willie B. Cochran,ENGLEWOOD,"11",District,HS,"9, 10, 11, 12",41.7814849040000027002861315850168,-87.6330187904000013077165931463242,Network 11,1(773)535-3530,"610506",TEAM HS,"20","60621",19.5600,"94"
3630 S WELLS ST,James A. Balcer,ARMOUR SQUARE,"6",District,HS,"9, 10, 11, 12",41.8281453228999993143588653765619,-87.6327569830999948408134514465928,Service Leadership Academies,1(773)535-1590,"610513",AIR FORCE HS,"11","60609",20.8480,"64"
231 N PINE AVE,Emma M. Mitts,AUSTIN,"3",District,HS,"9, 10, 11, 12",41.8859932873000033737298508640379,-87.7619163727000000108091626316309,Network 3,1(773)534-0660,"610518",VOISE HS,"37","60644",25.8364,"88"
1148 N HONORE ST,Proco (Joe) Moreno III,WEST TOWN,"6",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9029144572999996398721123114228,-87.6736960317000040276980143971741,ISP,1(773)534-0490,"610520",LASALLE II,"1","60622",22.5417,"122"
6730 S PAULINA ST,JoAnn Thompson,WEST ENGLEWOOD,"11",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.7712211119999992092743923421949,-87.6665298831999990625263308174908,Network 11,1(773)535-9120,"610521",DAVIS M,"16","60636",21.1780,"77"
6220 N OLCOTT AVE,Mary O'Connor,NORWOOD PARK,"1",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9942379505000005224246706347913,-87.8137712340000007316120900213718,Network 1,1(773)534-0960,"610523",EDISON PARK,"41","60631",29.9882,"55"
2957 N HOYNE AVE,Scott Waguespack,NORTH CENTER,"4",District,HS,"9, 10, 11, 12",41.9357945563999976457125740125775,-87.6805620126000064828986069187522,Network 4,1(773)534-5970,"610524",ALCOTT HS,"32","60618",29.1978,"91"
1250 W ERIE ST,Proco (Joe) Moreno III,WEST TOWN,"6",District,HS,"6, 7, 8, 9, 10, 11, 12",41.8935476386999994247162248939276,-87.6594046844000018836595700122416,Network 6,1(773)534-0866,"610529",OGDEN HS,"1","60642",17.1634,"158"
1415 E 70TH ST,Leslie A. Hairston,SOUTH SHORE,"12",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7677551095000012537639122456312,-87.5903961021000014852688764221966,Network 12,1(773)535-8340,"610530",SOUTH SHORE ES,"5","60637",19.8364,"74"
3510 W 55TH ST,Edward M. Burke,GAGE PARK,"8",District,ES,"6, 7, 8",41.7934793300999984921872965060174,-87.7113699213000046484012273140252,Network 8,1(773)535-8850,"610532",HERNANDEZ,"14","60632",28.3801,"76"
2231 N CENTRAL AVE,Nicholas Sposato,BELMONT CRAGIN,"3",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9213175825000021745836420450360,-87.7657805712999987690636771731079,ISP,1(773)534-0210,"610533",PRIETO,"36","60639",21.4950,"69"
640 W SCOTT ST,"Walter Burnett, Jr.",NEAR NORTH SIDE,"4",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.9051091197000005195150151848793,-87.6448414948000049662368837743998,ISP,1(773)534-8500,"610534",SKINNER NORTH,"27","60610",20.2342,"107"
3000 N MANGO AVE,Ariel E. Reboyras,BELMONT CRAGIN,"3",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9349306228999978429783368483186,-87.7701272580000022571766749024391,Network 3,1(773)534-2960,"610539",CAMRAS,"30","60634",29.3504,"97"
3231 N SPRINGFIELD AVE,Ariel E. Reboyras,AVONDALE,"4",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9400259140999978058061969932169,-87.7247831236000052967938245274127,Network 4,1(773)534-0950,"610541",LORCA,"30","60618",11.2234,"112"
6700 N WHIPPLE ST,Debra L. Silverstein,WEST RIDGE,"2",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",42.0029589950000001863372744992375,-87.7059172052999969082520692609251,Network 2,1(773)534-8250,"610542",WEST RIDGE,"50","60645",31.9343,"58"
5400 S ST LOUIS AVE,Edward M. Burke,GAGE PARK,"8",District,HS,"9, 10, 11, 12",41.7952005554000010079107596538961,-87.7110588222000018276958144269884,AUSL,1(773)535-9070,"610543",SOLORIO HS,"14","60632",28.6678,"76"
4707 W MARQUETTE RD,Marty Quinn,WEST LAWN,"10",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7710790726999974253885739017278,-87.7399202338000065992673626169562,Network 10,1(773)535-7395,"610544",AZUELA,"13","60629",15.3710,"18"
1955 E 75TH ST,Michelle A. Harris,SOUTH SHORE,"12",District,HS,"9, 10, 11, 12",41.7587916633999967075396853033453,-87.5763526377999994565470842644572,Network 12,1(773)535-8351,"610547",SOUTH SHORE INTL HS,"8","60649",21.7902,"56"
1522 W FILLMORE ST,Jason C. Ervin,NEAR WEST SIDE,"6",District,ES,"K, 1, 2, 3, 4, 5, 6, 7",41.8685758793999980298394802957773,-87.6649691327999960321903927251697,Network 6,1(773)534-7300,"610548",STEM,"28","60607",21.8057,"113"
819 N LEAMINGTON AVE,Emma M. Mitts,AUSTIN,"3",ALOP,HS,"9, 10, 11, 12",41.8956777257999988250958267599344,-87.7540640529999933505678200162947,Options,1(773)854-1188,"610555",BANNER WEST HS,"37","60651",21.4503,"96"
3284 W 87TH ST,Lona Lane,ASHBURN,"10",ALOP,HS,"9, 10, 11, 12",41.7352390227000000777479726821184,-87.7040600678000004108980647288263,Options,1(773)434-6300,"610557",PATHWAYS - ASHBURN HS,"18","60652",21.2036,"29"
7651 S HOMAN AVE,Lona Lane,ASHBURN,"10",District,HS,"9, 10, 11, 12",41.7537498025000033408105082344264,-87.7073453481000058218342019245028,Network 10,1(773)535-7875,"610558",GOODE HS,"18","60652",28.8683,"30"
2611 W 48TH ST,Edward M. Burke,BRIGHTON PARK,"8",District,ES,"5, 6, 7, 8",41.8064914117000014925906725693494,-87.6897797727000067879998823627830,Network 8,1(773)535-7115,"610559",SHIELDS MIDDLE,"14","60632",18.4426,"59"
2245 W JACKSON BLVD,"Walter Burnett, Jr.",NEAR WEST SIDE,"6",District,HS,"9, 10, 11",41.8769474440000024628716346342117,-87.6833013466000039670689147897065,Network 6,1(773)534-7600,"610561",CRANE MEDICAL HS,"27","60612",20.0646,"109"
2111 W 47TH ST,Toni L. Foulkes,NEW CITY,"8",District,HS,"9, 10, 11",41.8084125434000029031267331447452,-87.6775413679000052979972679167986,Network 8,1(773)535-7320,"610563",BACK OF THE YARDS HS,"15","60609",23.9431,"45"
3900 N LAWNDALE AVE,John Arena,IRVING PARK,"1",District,HS,"7, 8, 9, 10, 11",41.9524876702000000250336597673595,-87.7213635112999980947279254905879,ISP,1(773)534-5010,"610564",DISNEY II HS,"45","60618",23.2945,"132"
7141 S MORGAN ST,Roderick T. Sawyer,ENGLEWOOD,"11",Contract,HS,"9, 10, 11, 12",41.7638959741000022063417418394238,-87.6491243468999954302489641122520,Options,1(773)675-6674,"610565",CAMELOT - EXCEL ENGLEWOOD HS,"6","60621",14.5442,"47"
3222 W ROOSEVELT RD,Michael D. Chandler,NORTH LAWNDALE,"5",ALOP,HS,"9, 10, 11, 12",41.8664778516000026797883037943393,-87.7066036760000002914239303208888,Options,1(773)826-1137,"610566",MAGIC JOHNSON - N LAWNDALE HS,"24","60624",22.2665,"107"
10928 S. HALSTED AVE,Carrie M. Austin,MORGAN PARK,"13",ALOP,HS,"9, 10, 11, 12",41.6951598397999987355433404445648,-87.6426969686000063575193053111434,Options,1(773)468-1505,"610567",MAGIC JOHNSON - ROSELAND HS,"34","60661",16.9985,"80"
3100 W BELMONT AVE,Deborah Mell,AVONDALE,"4",ALOP,HS,"9, 10, 11, 12",41.9394332099000024527413188479841,-87.7052063218999933269515167921782,Options,1(773)588-5007,"610568",PATHWAYS - AVONDALE HS,"33","60618",13.6464,"127"
7500 N HARLEM AVE,Mary O'Connor,EDISON PARK,"1",ALOP,HS,"9, 10, 11, 12",42.0171712397999996824182744603604,-87.8066817721000063556857639923692,Options,1(312)806-9022,"610569",OMBUDSMAN - NORTHWEST HS,"41","60631",33.0184,"31"
6057 S. WESTERN AVE,JoAnn Thompson,CHICAGO LAWN,"10",ALOP,HS,"9, 10, 11, 12",41.7830265814000014756857126485556,-87.6836345308000062459541368298233,Options,1(773)498-5085 x6803,"610570",OMBUDSMAN - SOUTH HS,"16","60635",20.1165,"70"
2401 W. CONGRESS PKWY,Jason C. Ervin,NEAR WEST SIDE,"6",ALOP,HS,"9, 10, 11, 12",41.8746729950999991842763847671449,-87.6878422950999976137609337456524,Options,1(312)243-1550,"610571",OMBUDSMAN - WEST HS,"28","60612",19.0358,"129"
845 W. 69TH STREET,Roderick T. Sawyer,ENGLEWOOD,"11",ALOP,HS,"9, 10, 11, 12",41.7687290912000008802351658232510,-87.6462839752999940401423373259604,Options,1(773)962-9256,"610582",MAGIC JOHNSON - ENGLEWOOD HS,"6","60621",22.7273,"52"
2421 W. DIVISION,Roberto Maldonado,WEST TOWN,"5",ALOP,HS,"9, 10, 11, 12",41.9029250319999988505514920689166,-87.6878889934999961042194627225399,Options,1(773)276-0620,"610580",MAGIC JOHNSON - HUMBOLDT PK HS,"26","60622",20.5614,"91"
8401 S SAGINAW AVE,Gregory Mitchell,SOUTH CHICAGO,"12",Charter,ES,"K, 1, 2",41.7426713826000010953976016025990,-87.5599069020999962731366395018995,Charter,1(773)503-3040,"400168",GREAT LAKES,"7","60617",25.7069,"25"
7877 S COLES AVE,Gregory Mitchell,SOUTH SHORE,"12",Safe,ES,"4, 5, 6, 7, 8",41.7531171417999971140488923992962,-87.5505127598000001398759195581079,Options,1(773)902-2487,"610572",CAMELOT SAFE ES,"7","60603",21.8031,"45"
2625 N ORCHARD ST,Michele Smith,LINCOLN PARK,"4",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9298498527999967677715176250786,-87.6464131368000067823231802321970,Network 4,1(773)534-5460,"609774",ALCOTT ES,"43","60614",19.7637,"89"
2400 S MARSHALL BLVD,George A. Cardenas,SOUTH LAWNDALE,"7",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8477467227999966326024150475860,-87.7001844721999930243327980861068,Network 7,1(773)534-1700,"610184",SPRY ES,"12","60623",23.9670,"90"
24 W WALTON ST,Bob Fioretti,NEAR NORTH SIDE,"6",District,ES,"K, 1, 2, 3, 4, 5",41.8999764898999984552574460394681,-87.6292965693999974519101670011878,Network 6,1(773)534-8110,"610101",OGDEN ES,"2","60610",18.7778,"144"
3815 N KEDVALE AVE,John Arena,IRVING PARK,"1",District,ES,"PK, K, 1, 2, 3, 4, 5, 6",41.9504605062000024418011889792979,-87.7306783761000019694620277732611,Network 1,1(773)534-3750,"610515",DISNEY II ES,"45","60641",15.6297,"113"
7877 S COLES AVE,Gregory Mitchell,SOUTH SHORE,"12",Safe,HS,"9, 10, 11, 12",41.7531149017000018375256331637502,-87.5518035519999955340608721598983,Options,1(773)902-2487,"610573",CAMELOT SAFE HS,"7","60603",20.3811,"50"
230 N. KOLMAR AVE,Jason C. Ervin,WEST GARFIELD PARK,"5",Safe,HS,"9, 10, 11, 12",41.8845032677999995485151885077357,-87.7394846884999992653320077806711,Options,TBD,"610585",CAMELOT SAFE - GARFIELD HS,"28","60624",23.6083,"31"
8908 S. ASHLAND AVE,"Howard B. Brookins, Jr.",WASHINGTON HEIGHTS,"11",ALOP,HS,"9, 10, 11, 12",41.7314923026999977651030349079520,-87.6631397297999939155488391406834,Options,1(773)238-2677,"610581",MAGIC JOHNSON - BRAINERD HS,"21","60620",13.8098,"39"
230 N. KOLMAR AVE,Jason C. Ervin,WEST GARFIELD PARK,"5",Safe,ES,"6, 7, 8",41.8836056849999991413824318442494,-87.7394839061999931573154754005373,Options,TBD,"610584",CAMELOT SAFE - GARFIELD ES,"28","60624",18.6354,"55"
2989 N. MILWAUKEE AVE,Ariel E. Reboyras,AVONDALE,"4",Charter,HS,"9",41.9357264670999967393072438426316,-87.7182041437999941990710794925690,Charter,1(773)252-0970,"400172",ASPIRA - BUSINESS & FINANCE HS,"30","60618",12.6545,"112"
416 N. LARAMIE AVE,Emma M. Mitts,AUSTIN,"3",Charter,ES,"K, 1",41.8882625811000011140095011796802,-87.7554243538999969587166560813785,Charter,TBD,"400178",MOVING EVEREST,"37","60644",27.4985,"82"
3930 E 105TH ST,Susie Sadlowski Garza,EAST SIDE,"13",District,ES,"K, 1, 2, 3, 4, 5, 6",41.7048585913999971808152622543275,-87.5279850772000003189532435499132,Network 13,773-535-8040,"610586",SOUTHEAST,"10","60617",20.8881,"79"
5101 S KEELER AVE,Michael R. Zalewski,ARCHER HEIGHTS,"8",Charter,HS,"9, 10, 11, 12",41.8001359772000000702973920851946,-87.7280034886999970922261127270758,Charter,TBD,"400179",NOBLE - MANSUETO HS,"23","60632",20.1256,"90"
730 N PULASKI RD,Emma M. Mitts,HUMBOLDT PARK,"5",Charter,ES,"K, 5",41.8938050376000035157630918547511,-87.7266147999999930107151158154011,Charter,TBD,"400180",KIPP ONE,"37","60651",21.8850,"35"
555 E 51ST ST,"William ""Will"" D. Burns",WASHINGTON PARK,"9",District,HS,"9",41.8012041667000033839940442703664,-87.6122391052000040190250729210675,Network 9,(773)535-1825,"610587",DYETT ARTS HS,"4","60615",29.1499,"49"
1900 W VAN BUREN ST,"Walter Burnett, Jr.",NEAR WEST SIDE,"6",Charter,HS,"10, 11, 12",41.8763167281000008301816706079990,-87.6741384017999934030740405432880,Options,1(312)429-0027,"400142",YCCS - VIRTUAL HS,"27","60612",17.2093,"111"
180 N WABASH AVE,Brendan M. Reilly,LOOP,"6",District,HS,"11, 12",41.8854644373000013501950888894498,-87.6265415966999938746084808371961,Options,1(773)522-5133,"400038",COMMUNITY SERVICES WEST HS,"42","60601",4.4372,"216"
1135 N CLEAVER ST,"Walter Burnett, Jr.",WEST TOWN,"6",District,HS,"9, 10, 11, 12",41.9030701802999985261521942447871,-87.6635408085000022992971935309470,Options,1(773)935-9925,"400070",PROLOGUE - EARLY COLLEGE HS,"27","60622",15.4129,"123"
